,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Malaysia,MYS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,71039.75127,69210.98994,67424.92583,65697.0239,64043.05106,62468.44267,61007.04326,59638.3796,58305.53851,56981.16537,55643.74877,54323.2147,53037.683,51781.52553,50558.25907,49361.29463,48189.91613,47046.77268,45930.18201,44672.55518,43286.15665,41929.33346,40599.45231,39298.03146,38027.15637,36801.05205,35633.67768,34530.78762,33496.97375,32523.66054,31620.61542,30794.43483,30016.565,29262.71185,28528.42654,27817.62973,27134.22619,26475.90261,25851.8508,25252.72756,24653.011,24063.91675,23501.18936,22964.13809,22449.23386,21954.80346,21482.76329,21037.31443,20622.385,20240.24755,19888.86991,19553.08986,19221.67781,18894.8857,18570.22224,18244.91183,17925.77518,17623.30472,17344.18848,17114.41619,16918.3026,,
North America,NAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,28064.68544,27628.29512,27223.03872,26835.34235,26488.33308,26167.08524,25866.63259,25594.94242,25336.93927,25037.98989,24683.93502,24418.98677,24180.80722,23949.77116,23703.94905,23471.45581,23232.85573,22989.41923,22739.62364,22515.2339,22289.87005,22073.28922,21870.78977,21680.58559,21488.73436,21289.60002,21091.36258,20892.71404,20678.90275,20438.91466,20169.49636,19895.72897,19639.3835,19402.54252,19175.83746,18956.25432,18733.29182,18522.32057,18316.88355,18117.41627,17937.28728,17768.89447,17616.14004,17453.74254,17293.17662,17126.39696,16963.96032,16801.97653,16650.92066,16508.75173,16385.16341,16259.74013,16141.66669,16019.42703,15901.53875,15780.27628,15671.86616,15575.24455,15488.52039,15337.34151,15306.96951,,
Namibia,NAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,10214.45378,10003.91387,9784.160778,9557.351869,9325.44909,9090.171252,8850.002514,8608.858739,8368.200837,8128.064518,7891.527369,7657.891171,7431.284744,7210.41296,6991.800525,6794.872078,6615.802316,6502.904666,6397.83969,6276.530057,6206.549118,6097.150572,5937.286448,5778.671262,5615.877618,5446.117475,5274.473858,5092.188451,4779.094874,4498.639089,4351.253528,4215.361159,4082.993471,3958.095591,3844.78551,3742.171662,3646.558501,3555.052821,3467.749926,3387.133402,3317.092504,3259.310994,3212.576612,3171.853712,3132.33824,3092.543356,3051.619935,3009.199553,2965.253582,2919.692807,2870.022014,2806.820574,2734.729466,2664.199687,2594.44889,2525.40471,2457.264148,2390.073126,2324.095055,2257.433957,2191.74339,,
New Caledonia,NCL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,970.0229646,942.2482582,915.3023649,889.2696657,864.2626173,840.2263906,817.0716619,794.797573,773.356755,752.6436609,732.7962983,713.5801437,694.7387435,676.334645,658.2635872,640.4436115,622.8072735,605.2293197,587.6865233,570.406868,553.621746,537.4088785,521.7149695,506.5144268,491.6795873,477.1115286,462.8925494,449.0779019,435.606202,422.39622,409.5052007,396.9319204,384.5820401,372.4094401,360.2850946,348.4371895,337.058017,325.8416746,314.8214994,304.0931811,293.6082245,283.4204541,273.5019439,263.835615,254.4308774,245.2941887,236.428817,227.836178,219.5227888,211.4952503,203.7693487,196.2238789,188.9859221,182.140746,175.5309988,169.1985784,163.2809506,157.7424336,152.5203531,147.5696564,142.8446658,,
Nigeria,NGA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4805.464574,4705.602597,4606.702753,4509.09834,4412.343349,4317.398408,4226.181808,4136.037608,4045.254574,3953.924223,3862.644771,3771.218565,3678.297805,3583.058805,3485.209897,3386.557503,3286.998552,3187.812712,3090.98509,2996.015394,2905.291328,2819.643566,2747.448789,2677.929546,2603.124576,2533.359153,2466.745921,2401.649466,2337.857076,2275.513747,2216.201775,2158.777183,2102.31783,2047.515061,1994.235162,1942.775521,1892.855927,1844.029268,1796.056997,1748.659905,1701.798736,1655.778127,1610.756131,1566.742023,1523.956601,1482.452054,1441.925683,1402.32863,1363.781123,1326.189226,1289.535059,1254.252078,1220.661032,1188.830917,1159.059229,1130.760418,1103.595239,1078.37095,1054.964908,1032.72871,1011.3061,,
Nicaragua,NIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,85060.80478,82549.46309,80101.16098,77709.61349,75366.1562,73069.76266,70825.32519,68638.5135,66517.68567,64467.93627,62488.37419,60697.59689,58963.23451,57176.32203,55453.73123,53794.08241,52199.90817,50712.36244,49362.85856,48029.1034,46690.14375,45426.45645,44248.58977,43162.61705,42145.1194,41171.20088,40237.86733,39324.62641,38414.09614,37527.39601,36672.13896,35852.43696,35073.95595,34337.03001,33644.69556,33025.55151,32478.97474,31986.28896,31531.98071,31101.21723,30702.70695,30332.57481,29977.18464,29624.99659,29241.28223,28827.12307,28416.06238,28011.72687,27615.52388,27226.38106,26844.58342,26470.49703,26105.28849,25749.64246,25402.40807,25063.11103,24731.52106,24407.50741,24092.88462,23793.39637,23508.81697,,
Netherlands,NLD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,945.1217626,931.7541738,919.2738806,907.0579,894.6921332,883.090747,873.1405381,864.1194886,854.1709634,843.6536461,833.6808898,825.2934124,818.493671,812.1044313,804.8975823,798.6039242,793.8693082,788.9999068,783.5723348,777.3961469,772.0810983,768.5487494,765.6397581,762.6067034,759.0587451,754.857957,750.0833445,745.2527064,740.7952653,735.7116438,729.9367915,724.4388661,719.4071457,715.0826135,711.5593331,708.283791,704.6471479,700.3153775,695.6702998,690.7155832,685.5214138,681.1597227,677.9534828,675.6018492,674.0250595,672.9433521,671.4811458,668.8722018,665.4411258,662.0366631,658.9559239,656.5219306,654.5892179,652.2380541,649.353601,645.9070573,642.0996987,638.3611899,634.1931339,630.6797007,627.3867789,,
Norway,NOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,105823.0373,104976.2594,104185.5026,103401.4475,102600.7959,101784.913,100936.9966,100092.0742,99279.90879,98561.23814,97872.45272,97126.77638,96449.7406,95853.26722,95325.72075,94879.67667,94479.50327,94119.47901,93799.48567,93498.66116,93177.50412,92835.91107,92529.07641,92268.32498,91992.42098,91664.87896,91236.8444,90747.3783,90373.53844,90063.05121,89634.91839,89119.05349,88590.16635,88087.17771,87631.07958,87188.01754,86716.54608,86201.76086,85613.50255,85059.63192,84630.27757,84175.10272,83682.8333,83189.78377,82625.1257,81962.34152,81118.62154,80113.88755,79109.89358,78130.56067,77123.60451,76117.25485,75202.43136,74359.11012,73622.84328,72977.09685,72390.05429,71913.78779,71429.96049,71010.64695,70631.91527,,
Nepal,NPL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,19208.41185,18838.30575,18471.88834,18106.42265,17738.54018,17372.69157,17008.9102,16646.69679,16289.91646,15937.35702,15593.94562,15258.94906,14930.05135,14607.43262,14289.11817,13979.7508,13669.74328,13356.06965,13047.55115,12743.43612,12447.8542,12161.01105,11876.00136,11600.65512,11340.17009,11092.37881,10859.97346,10633.81109,10399.93741,10151.31035,9891.947196,9616.827643,9357.814547,9126.289474,8909.691555,8715.205466,8535.942455,8369.806249,8215.476274,8074.467942,7944.923322,7825.028571,7715.437235,7618.196589,7533.412509,7460.82549,7398.699412,7343.450474,7293.995684,7248.9338,7216.590264,7198.133715,7183.763274,7162.378936,7123.441734,7089.848846,7075.726481,7058.482735,6975.418933,6842.369415,6724.340382,,
Nauru,NRU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2008.435429,1913.509376,1813.236627,1714.677641,1654.807215,1629.99185,1580.278129,1519.525908,1490.312966,1478.852411,1467.997651,1456.452083,1444.460494,1431.229426,1415.628539,1396.063102,1370.238421,1339.046599,1307.360439,1275.672917,1243.781095,1217.137293,1193.744777,1169.453865,1143.902997,1117.818019,1091.107474,1064.962726,1039.284972,1015.228426,997.9044008,989.9029895,986.4851534,983.7678308,982.0288716,980.6805923,980.5844283,981.6432708,983.4775767,987.1668312,991.8666931,994.1346058,994.0357853,995.1238929,996.6115208,998.003992,999.1008093,998.4025559,995.7184108,990.2951079,973.9943508,950.8414947,930.9253398,912.9085266,896.8609865,883.0801837,871.3078331,863.0361612,858.8851671,854.0438979,,
New Zealand,NZL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,135140.7199,131748.5898,129157.1214,126479.4616,124410.2876,122201.876,120039.6461,118991.3031,117931.3329,116341.125,114616.1935,112607.1834,110424.4757,108145.6494,106062.0804,105127.793,104800.9743,104767.3972,105178.514,105046.741,104643.3486,103608.8844,102209.8584,101329.3669,100705.2447,100730.0619,99865.62424,99591.88646,99114.93695,98204.09634,93559.55481,92589.97084,91540.22731,90331.49171,89018.34812,87620.57878,86478.19533,85714.28571,85265.05176,84765.53387,84267.4913,82816.25934,81197.85459,80000,79102.05859,78143.66965,77418.43837,76764.16733,76000.5578,75160.31903,74589.41606,74181.6202,73613.8313,72401.19562,70941.98811,69366.36898,67932.52451,66726.52328,65673.20051,64241.09072,63975.89654,,
OECD members,OED,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,15849.5075,15629.47118,15415.73471,15206.93624,15009.19163,14823.73616,14646.01344,14475.73988,14308.25872,14145.36186,13957.82055,13795.05183,13641.22396,13494.53964,13355.58696,13227.65801,13102.41422,12978.47882,12855.0537,12734.21871,12617.42987,12509.03044,12404.12681,12305.3796,12207.85053,12110.21079,12013.09129,11915.25368,11812.94448,11705.84452,11590.72161,11434.25543,11198.02566,11104.67882,11015.60729,10929.90351,10845.87562,10765.90835,10686.95079,10611.00406,10533.2049,10455.81352,10380.46843,10306.43637,10234.45377,10160.83142,10089.15367,10010.64399,9938.99457,9872.877077,9822.45643,9763.314981,9703.181621,9641.710073,9583.028159,9523.995117,9468.321017,9412.828375,9362.826423,9311.460434,9299.545081,,
Oman,OMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2593.293742,2545.727633,2496.31348,2445.085988,2392.197336,2337.993734,2282.665762,2226.470186,2169.684853,2112.633549,2055.44112,1998.307148,1941.265622,1874.193427,1797.489677,1718.42185,1636.825774,1555.030301,1475.05679,1398.254978,1324.102448,1252.596902,1184.975526,1122.05021,1056.221143,990.506,932.7140112,881.2968661,835.2085754,793.6714903,756.1546941,722.3055167,692.4950845,672.4839733,660.2129281,649.0718736,639.0593047,629.9243776,621.4187968,613.4617163,606.0036784,599.0227372,592.2676915,582.1639116,569.1515008,556.7054173,544.7102025,533.0228602,521.4814991,507.7161983,455.0236726,394.6879512,365.1621724,349.7867175,334.5364699,318.84291,308.5470168,304.4883541,304.9284496,309.5635,311.0818003,,
Other small states,OSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,75810.72151,74264.62377,72759.34256,71297.98747,69866.96462,68464.8057,67125.11852,65834.73087,64571.04727,63281.72686,61935.97153,60615.16134,59406.47347,58159.1616,56804.63713,55420.57682,54078.1265,52756.66902,51498.36253,50352.3364,49259.43098,48224.89894,47213.63994,46140.50617,45041.27221,43963.3374,42862.8393,41731.8659,40573.61642,39605.39018,33796.55144,33580.89272,31724.09104,31468.26497,31073.3213,30610.98971,30156.16209,30068.41364,29925.07933,29338.12887,28705.38124,28188.86058,27476.01011,27031.4144,26556.62633,26062.00965,25614.10845,25168.6364,24801.43839,24626.72167,24353.53936,24021.03152,23658.07909,23306.33953,22969.90649,22586.89454,22331.52656,22116.20993,21909.38354,21648.01574,,
Pakistan,PAK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1172.176111,1142.118403,1112.284605,1082.677187,1053.458014,1024.615608,996.110316,968.130772,940.7991206,914.1266287,889.2783892,865.0084486,840.1832198,815.8362781,791.8092373,767.9391922,744.2305858,720.7690884,696.228627,668.3597637,641.010333,617.3584632,596.3500493,577.9439604,559.9144899,541.3025456,523.1582317,505.8646312,489.5998793,473.502882,458.1027321,445.1752585,433.0022779,420.6562631,408.6720112,396.9482847,385.8787896,375.3693395,365.2898236,355.115638,345.3235813,336.9632464,329.1240403,321.1003818,313.473885,306.0951503,298.1139183,290.2388256,282.9559663,276.0503065,269.9438637,264.8469275,260.5721488,256.6919031,253.1169244,249.8422939,246.3341371,242.3666705,238.3006316,234.0408143,229.6663815,,
Panama,PAN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,117771.8193,114280.838,110865.4648,107553.5504,104367.6246,101306.1522,98370.47791,95561.4304,92869.19585,90280.0267,87784.63332,85389.78311,83105.69511,80927.7184,78850.65075,76873.94305,74991.36721,73192.51722,71460.25847,69781.67429,68149.45785,66560.41039,65013.37867,63511.78316,62065.09565,60675.38005,59340.47794,58057.29907,56826.21827,55628.33755,54459.95539,53331.5426,52235.11615,51169.74946,50136.59101,49132.67873,48154.63065,47202.50844,46276.50312,45376.49703,44501.82552,43651.32117,42823.90753,42015.83745,41231.18865,40473.78626,39738.29742,39021.3469,38323.62478,37646.04723,36983.84055,36336.97732,35709.34683,35096.72539,34494.64462,33903.47091,33327.58355,32774.61335,32257.30276,31817.30624,31435.50486,,
Peru,PER,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,156656.8717,152161.246,147809.8871,143594.9562,139527.9432,135605.2992,131819.7862,128163.1441,124631.9617,121544.4185,118585.9268,115480.8603,112529.3127,109717.8013,107017.3863,104410.5072,101863.4241,99357.84318,96910.561,94522.48261,92197.20088,89935.04125,87726.06502,85581.45007,83519.08398,81572.30443,79728.62146,77939.83501,76210.06466,74540.86168,72985.96432,71514.67293,70086.92273,68714.29688,67395.18908,66139.5627,64928.00726,63757.63241,62665.86788,61695.60037,60857.56656,60135.84545,59498.58034,58918.16766,58396.12429,57935.72778,57516.99249,57139.79098,56788.27328,56418.85883,55999.01666,55532.30711,55034.02166,54489.62283,53878.17819,53164.44427,52386.88001,51445.90261,50571.19409,49971.71163,49493.48052,,
Philippines,PHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,16636.20689,16115.17553,15615.45886,15137.61387,14681.85013,14248.67114,13835.40547,13440.58037,13065.72724,12731.84314,12435.53157,12154.71969,11887.5876,11633.45881,11372.04669,11087.58106,10796.07849,10510.08331,10233.48956,9970.08143,9713.713738,9448.531806,9177.191059,8915.578794,8675.492148,8456.162925,8236.255564,8018.205578,7818.46025,7620.754838,7439.938919,7265.708397,7093.078561,6940.088678,6789.872278,6635.2458,6480.959442,6320.00961,6160.513636,6015.668594,5884.413317,5766.298379,5653.129075,5544.334163,5442.194678,5351.418013,5259.390966,5167.256487,5074.999272,4972.122637,4875.386843,4781.607705,4692.566551,4616.105312,4548.346704,4487.719804,4430.275251,4375.816417,4322.921983,4273.684851,4235.154523,,
Palau,PLW,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,391471.3016,382536.2872,374058.5493,366033.3817,358257.8204,350428.3451,342669.1057,335033.8777,327349.3651,319680.3356,312107.7953,304744.4256,297699.9059,290990.0965,284565.2653,278383.3746,272418.68,266669.8627,261138.2301,255786.9809,250545.8992,245382.5348,240278.399,235228.6123,230242.8099,225329.5762,220506.6809,215793.614,211007.2554,205570.1029,199162.7209,192238.5082,185379.2475,178786.3421,172470.2957,166411.7859,160589.1718,155040.5602,149738.2945,144661.5029,139828.7665,135212.6257,130796.9289,126579.458,122553.8009,118706.7632,115030.9226,111513.2642,108149.1535,104931.8906,101916.8771,99116.61236,96474.66402,93976.13006,91613.57235,89380.18358,87267.12696,85262.5357,83359.26386,81603.57858,79996.83608,,
Poland,POL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1788.813243,1768.480789,1745.246158,1721.289233,1704.566234,1691.865787,1675.672625,1659.717374,1646.783396,1640.935211,1634.968811,1621.507972,1606.849496,1591.500957,1575.766174,1560.121433,1545.15618,1532.935228,1520.687435,1506.712037,1493.094979,1479.41729,1465.609794,1452.411808,1440.787207,1431.007841,1422.956779,1417.071433,1411.955772,1406.426139,1401.446675,1397.155282,1393.604727,1390.66715,1388.781002,1387.7249,1386.816857,1386.321113,1386.43622,1400.991133,1401.37768,1402.026933,1402.973519,1403.794677,1404.411766,1405.302032,1406.065388,1405.873651,1404.921308,1408.939627,1408.182248,1408.185615,1409.035852,1410.090857,1411.030871,1411.637535,1411.461372,1411.464197,1411.809019,1414.282725,1449.371023,,
Pre-demographic dividend,PRE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,20354.97735,19114.6216,18660.64957,18210.75539,17764.98306,17324.45383,16890.15521,16460.39683,16037.73394,15621.41078,15213.32041,14817.71387,14423.87011,14027.90077,13637.32498,13259.25416,12887.22654,12502.88486,12123.97508,11791.52244,11517.02873,11234.43491,10926.16544,10615.55348,10311.27716,10024.69902,9748.701702,9485.244551,9225.263445,8984.483831,8757.456405,8506.993773,8210.57353,7938.427848,7691.538981,7487.131878,7292.239331,7088.525281,6886.943164,6696.832286,6509.8398,6317.819888,6129.851071,5952.696371,5779.575111,5616.417971,5466.292119,5312.193795,5156.447861,5007.601505,4861.444616,4473.424574,4342.097289,4217.530181,4100.453739,3987.540224,3877.825735,3772.313434,3671.496257,3574.722886,3482.871439,,
Puerto Rico,PRI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2958.676047,2897.578359,2834.863228,2779.881178,2737.085582,2704.767057,2683.626176,2667.103421,2645.157685,2612.214864,2570.424192,2520.182759,2466.317399,2415.541937,2371.409486,2332.569171,2298.709161,2268.790297,2241.099363,2214.597629,2189.633351,2166.316344,2144.277889,2123.085112,2102.457803,2082.383796,2062.84411,2043.813607,2025.302012,2007.350862,1993.200659,1980.376975,1963.768743,1945.612192,1927.722358,1906.216817,1888.584174,1877.759943,1868.381227,1863.221195,1859.235451,1856.839748,1855.677917,1855.298235,1857.976292,1865.860895,1876.819821,1887.863061,1898.187632,1907.820047,1930.012841,1953.507619,1976.022223,2008.558155,2044.205512,2084.145465,2135.15469,2223.367657,2223.130957,2163.607093,2176.116478,,
"Korea, Dem. People's Rep.",PRK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,5587.657715,5463.642234,5331.399388,5197.920521,5068.320583,4937.691492,4799.994269,4663.920662,4536.954681,4415.803965,4302.468133,4194.035093,4097.767347,4018.443817,3947.898348,3885.533347,3830.147698,3777.628489,3725.643605,3673.892977,3621.368126,3568.317326,3516.315758,3465.210809,3414.815242,3364.99864,3315.931621,3267.788806,3220.477701,3173.529994,3126.656953,3080.33075,3035.334189,2991.876163,2955.538467,2926.307795,2899.073724,2874.110034,2851.355153,2831.07643,2813.310638,2798.198946,2781.193157,2762.32354,2746.303117,2731.961136,2718.451628,2705.472784,2693.106596,2681.366639,2669.548823,2657.49337,2645.14221,2632.482429,2619.709994,2607.173712,2595.117948,2583.765385,2573.198669,2563.483325,2554.080364,,
